 9069.67440000   -0.00031632  0.00245763  CARMENES 
 9073.67030000   -0.00018796  0.00492373  CARMENES 
 9095.67130000   -0.00002657  0.00217132  CARMENES 
 9097.67490000   -0.00081450  0.00283393  CARMENES 
 9098.67540000   0.00092918  0.00181754  CARMENES 
 9099.66930000   -0.00054439  0.00216147  CARMENES 
 9101.68590000   -0.00054971  0.00265555  CARMENES 
 9102.68450000   -0.00276595  0.00372815  CARMENES 
 9103.67770000   0.00016539  0.00187634  CARMENES 
 9114.71060000   0.00125884  0.00328065  CARMENES 
 9118.69660000   0.00034799  0.00248729  CARMENES 
 9120.67460000   -0.00022598  0.00198432  CARMENES 
 9121.63520000   0.00043754  0.00193521  CARMENES 
 9122.68410000   0.00001279  0.00185673  CARMENES 
 9127.68770000   0.00071555  0.00263574  CARMENES 
 9128.62230000   -0.00071197  0.00186653  CARMENES 
 9131.67230000   0.00027161  0.00184693  CARMENES 
 9132.67020000   0.00112208  0.00282401  CARMENES 
 9138.64850000   0.00051690  0.00335021  CARMENES 
 9139.44640000   -0.00088706  0.00293311  CARMENES 
 9139.54690000   0.00032004  0.00170019  CARMENES 
 9139.62410000   -0.00036651  0.00295295  CARMENES 
 9139.72920000   -0.00005099  0.00194503  CARMENES 
 9140.51960000   0.00068200  0.00158324  CARMENES 
 9140.59650000   0.00023956  0.00169042  CARMENES 
 9140.69630000   -0.00132895  0.00175882  CARMENES 
 9141.51710000   -0.00116592  0.00282401  CARMENES 
 9141.57920000   -0.00096433  0.00280418  CARMENES 
 9141.63970000   -0.00112777  0.00302242  CARMENES 
 9141.70270000   0.00135676  0.00261594  CARMENES 
 9142.51870000   0.00122411  0.00276453  CARMENES 
 9146.51840000   -0.00052998  0.00293311  CARMENES 
 9146.60250000   0.00022636  0.00201381  CARMENES 
 9147.40800000   0.00043556  0.00215161  CARMENES 
 9147.51260000   -0.00011084  0.00288351  CARMENES 
 9149.41080000   -0.00064762  0.00297280  CARMENES 
 9149.50240000   -0.00070833  0.00250708  CARMENES 
 9149.59150000   0.00029314  0.00278436  CARMENES 
 9149.69620000   -0.00047407  0.00396706  CARMENES 
 9150.38950000   0.00031952  0.00232917  CARMENES 
 9151.62390000   0.00027955  0.00181754  CARMENES 
 9151.73090000   -0.00098713  0.00200398  CARMENES 
 9152.46450000   0.00037254  0.00177838  CARMENES 
 9153.38200000   0.00080492  0.00242797  CARMENES 
 9153.47170000   -0.00056905  0.00208267  CARMENES 
 9154.49920000   -0.00002829  0.00179795  CARMENES 
 9154.62010000   -0.00010774  0.00176860  CARMENES 
 9156.45180000   -0.00001964  0.00164166  CARMENES 
 9156.58530000   -0.00037829  0.00165140  CARMENES 
 9161.35990000   0.00045638  0.00328065  CARMENES 
 9161.45050000   0.00301550  0.00398697  CARMENES 
 9161.57320000   -0.00121148  0.00167091  CARMENES 
 9161.67240000   0.00096225  0.00221075  CARMENES 
 9163.37740000   0.00075568  0.00301250  CARMENES 
 9163.49920000   -0.00030219  0.00305220  CARMENES 
 9173.89166300   0.00090490  0.00198053  MXB 2020 
 9173.98061900   -0.00055263  0.00153714  MXB 2020 
 9180.87360100   -0.00074663  0.00132802  MXB 2020 
 9180.95909500   0.00075696  0.00131069  MXB 2020 
 9181.03144600   -0.00002421  0.00153228  MXB 2020 
 9181.84025000   -0.00035184  0.00183809  MXB 2020 
 9181.93144000   0.00018380  0.00138879  MXB 2020 
 9182.01258800   0.00004081  0.00203859  MXB 2020 
 9182.81351100   -0.00125092  0.00217754  MXB 2020 
 9182.89215700   0.00090181  0.00155660  MXB 2020 
 9182.97942800   -0.00001559  0.00147691  MXB 2020 
 9183.07998700   -0.00050550  0.00206517  MXB 2020 
 9183.76783100   -0.00020009  0.00229007  MXB 2020 
 9183.99423600   -0.00031251  0.00156244  MXB 2020 
 9184.07505300   0.00040754  0.00197758  MXB 2020 
 9185.03483500   -0.00003295  0.00117090  MXB 2020 
 9173.89166300   0.00091646  0.00121598  MXR 2020 
 9173.98061900   -0.00054107  0.00098744  MXR 2020 
 9180.87360100   -0.00073506  0.00085598  MXR 2020 
 9180.95909500   0.00076853  0.00085598  MXR 2020 
 9181.03144600   -0.00001264  0.00093412  MXR 2020 
 9181.84025000   -0.00034027  0.00111413  MXR 2020 
 9181.93144000   0.00019536  0.00088389  MXR 2020 
 9182.01258800   0.00005238  0.00123561  MXR 2020 
 9182.81351100   -0.00123935  0.00128080  MXR 2020 
 9182.89215700   0.00091338  0.00096415  MXR 2020 
 9182.97942800   -0.00000402  0.00091285  MXR 2020 
 9183.07998700   -0.00049393  0.00111315  MXR 2020 
 9183.76783100   -0.00018852  0.00112488  MXR 2020 
 9183.83016000   0.00114168  0.00164294  MXR 2020 
 9183.99423600   -0.00030094  0.00093122  MXR 2020 
 9184.07505300   0.00041911  0.00107311  MXR 2020 
 9185.03483500   -0.00002138  0.00068846  MXR 2020 
 9515.03853500   -0.00014078  0.00122544  MXB 2021 
 9520.12791300   -0.00008147  0.00141030  MXB 2021 
 9525.86479500   0.00018722  0.00179570  MXB 2021 
 9529.92015500   -0.00022544  0.00142099  MXB 2021 
 9537.98931800   -0.00024239  0.00107700  MXB 2021 
 9538.85193900   0.00001246  0.00132394  MXB 2021 
 9539.81052300   -0.00065994  0.00132975  MXB 2021 
 9539.85581000   0.00026703  0.00112851  MXB 2021 
 9539.99340700   -0.00026663  0.00157411  MXB 2021 
 9540.05145100   0.00000883  0.00144629  MXB 2021 
 9515.03853500   0.00003092  0.00083924  MXR 2021 
 9520.12791300   0.00009023  0.00086386  MXR 2021 
 9525.86479500   0.00035892  0.00103387  MXR 2021 
 9529.92015500   -0.00005374  0.00090981  MXR 2021 
 9537.98931800   -0.00007069  0.00073625  MXR 2021 
 9538.85193900   0.00018416  0.00080575  MXR 2021 
 9539.81052300   -0.00048824  0.00072658  MXR 2021 
 9539.85581000   0.00043873  0.00070912  MXR 2021 
 9539.99340700   -0.00009493  0.00097481  MXR 2021 
 9540.05145100   0.00018053  0.00086112  MXR 2021 
 9119.98960300   0.00166170  0.00330708  IRD 
 9120.00035400   0.00211106  0.00369594  IRD 
 9123.01541500   0.00043516  0.00314432  IRD 
 9123.02619000   0.00011942  0.00320976  IRD 
 9123.03701500   -0.00020176  0.00318959  IRD 
 9153.02322600   0.00139330  0.00392112  IRD 
 9153.03398700   0.00125694  0.00365430  IRD 
 9156.94231400   -0.00036006  0.00383430  IRD 
 9156.95302500   -0.00022146  0.00385136  IRD 
 9157.02692200   -0.00023339  0.00387399  IRD 
 9157.03760300   -0.00037361  0.00384204  IRD 
 9188.86894200   0.00014592  0.00376437  IRD 
 9188.87962500   0.00034280  0.00514175  IRD 
 9188.95689200   -0.00002420  0.00309828  IRD 
 9188.97109800   0.00032943  0.00348932  IRD 
 9188.98530600   0.00066993  0.00309097  IRD 
 9189.79770700   0.00003641  0.00321806  IRD 
 9189.80840100   0.00007718  0.00321381  IRD 
 9189.86777100   -0.00023744  0.00316260  IRD 
 9189.87845300   -0.00037638  0.00312011  IRD 
 9242.89031000   0.00030542  0.00412902  IRD 
 9242.90098900   0.00008090  0.00410598  IRD 
 9242.91167100   -0.00011761  0.00410608  IRD 
 9242.92235000   -0.00028808  0.00426094  IRD 
