 9525.86479500   0.00112570  0.00187822  MXR 2021 
 9529.92015500   -0.00013313  0.00181289  MXR 2021 
 9537.98931800   0.00029954  0.00173231  MXR 2021 
 9538.85193900   0.00120625  0.00176297  MXR 2021 
 9539.81052300   -0.00073464  0.00172822  MXR 2021 
 9539.85581000   0.00036381  0.00172095  MXR 2021 
 9539.99340700   0.00038164  0.00184637  MXR 2021 
 9540.05145100   0.00091068  0.00178895  MXR 2021 
 9119.98960300   0.00128460  0.00328430  IRD 
 9120.00035400   0.00180263  0.00367557  IRD 
 9123.01541500   -0.00038059  0.00312035  IRD 
 9123.02619000   -0.00066340  0.00318628  IRD 
 9123.03701500   -0.00095072  0.00316596  IRD 
 9153.02322600   0.00152467  0.00390193  IRD 
 9153.03398700   0.00134489  0.00363370  IRD 
 9156.94231400   0.00036760  0.00381467  IRD 
 9156.95302500   0.00051111  0.00383182  IRD 
 9157.02692200   0.00046298  0.00385456  IRD 
 9157.03760300   0.00030799  0.00382245  IRD 
 9188.86894200   0.00051795  0.00374437  IRD 
 9188.87962500   0.00070759  0.00512713  IRD 
 9188.95689200   0.00028204  0.00307395  IRD 
 9188.97109800   0.00062138  0.00346774  IRD 
 9188.98530600   0.00094577  0.00306658  IRD 
 9189.79770700   -0.00059714  0.00319465  IRD 
 9189.80840100   -0.00053605  0.00319036  IRD 
 9189.86777100   -0.00073300  0.00313878  IRD 
 9189.87845300   -0.00084919  0.00309596  IRD 
 9242.89031000   0.00046009  0.00411080  IRD 
 9242.90098900   0.00011726  0.00408765  IRD 
 9242.91167100   -0.00019885  0.00408775  IRD 
 9242.92235000   -0.00048602  0.00424329  IRD 
 9242.93303400   -0.00074270  0.00377847  IRD 
 9242.94373200   -0.00096761  0.00404725  IRD 
 9244.83737200   0.00016252  0.00399718  IRD 
 9244.84805100   -0.00011211  0.00378994  IRD 
 9244.85874800   -0.00037823  0.00377468  IRD 
 9244.92806500   0.00113631  0.00377149  IRD 
 9244.93874900   0.00102543  0.00381477  IRD 
 9247.74093000   -0.00025496  0.00489301  IRD 
 9247.74949800   -0.00008447  0.00460404  IRD 
 9247.75806500   0.00009787  0.00469327  IRD 
 9247.76664900   0.00029102  0.00529838  IRD 
