# phase rv_planetb(m/s) eRV(m/s)  eRV_with_jitter(m/s)  residuals(m/s)   instrument
0.76707433  2.28113893  2.43000000  3.86931350  -1.45606236  0
0.73877614  7.73586803  4.91000000  5.75975581  3.98654659  0
0.61833057  -3.09850770  2.14000000  3.69408811  -5.64205899  0
0.61262516  6.88680041  2.81000000  4.11859041  4.44406568  0
0.10782966  -0.28487152  1.78000000  3.49786892  2.07069136  0
0.59317074  -5.12439731  2.13000000  3.68830408  -7.20057891  0
0.60689327  1.19715672  2.63000000  3.99794785  -1.14113483  0
0.09925830  -11.61690169  3.71000000  4.77815728  -9.42241958  0
0.58355326  6.75975853  1.84000000  3.52877982  4.87658702  0
0.07175089  4.24564474  3.26000000  4.43782458  5.88264445  0
0.02865758  -2.93304110  2.46000000  3.88822414  -2.26065891  0
0.98469406  -5.32125464  1.95000000  3.58736491  -5.68294659  0
0.42026972  -5.84461697  1.90000000  3.56043354  -4.03874348  0
0.98780595  4.59402926  1.82000000  3.51839267  4.30555535  0
0.46547235  -2.15475618  2.61000000  3.98481957  -1.34495563  0
0.86219212  4.28297166  1.83000000  3.52357588  1.41960226  0
0.42028680  1.94691807  1.81000000  3.51323028  3.75242914  0
0.91160571  5.61728625  2.80000000  4.11177419  3.63473307  0
0.84591961  7.46073408  3.33000000  4.48949741  4.36379746  0
0.03834707  -1.09680456  2.91000000  4.18745591  -0.20064419  0
0.18854003  -3.52127551  1.66000000  3.43835527  -0.03962907  0
0.30391213  -0.18131964  2.93000000  4.20137918  3.36406159  0
0.46097959  -0.91735932  1.91000000  3.56578000  -0.00429389  0
0.64219861  1.22867572  1.54000000  3.38205366  -1.69981563  0
0.75712238  2.25066374  1.65000000  3.43353855  -1.50432913  0
0.90626921  2.34535014  1.72000000  3.46772072  0.25686439  0
0.13291974  -7.47913479  2.80000000  4.11177419  -4.69291216  0
0.22572554  -5.21027792  2.78000000  4.09818094  -1.49530476  0
0.31614020  -3.34425473  3.00000000  4.25049256  0.09485207  0
0.41029101  -4.47243244  2.59000000  3.97174861  -2.46357613  0
0.62976815  8.48411039  2.74000000  4.07115303  5.74838843  0
0.60714889  0.30659627  2.91000000  4.18745591  -2.03645329  0
0.73283275  7.77296151  1.98000000  3.60376012  4.03616508  0
0.93661808  -1.37145612  2.12000000  3.68253812  -2.82976828  0
0.09293831  -2.89391704  2.86000000  4.15286491  -0.82227418  0
0.92971711  -2.56949352  2.95000000  4.21535135  -4.17659826  0
0.06660939  -4.54728050  2.48000000  3.90090848  -3.02038942  0
0.19976553  -5.78672359  2.76000000  4.08464037  -2.21391347  0
0.35623521  -3.39799344  3.95000000  4.96680853  -0.44552637  0
0.39234244  -7.74676562  2.30000000  3.78902190  -5.39316692  0
0.23710049  -7.26055433  1.78000000  3.49786892  -3.51423151  0
0.39700742  2.68601748  1.97000000  3.59827556  4.95271704  0
0.49334128  -1.38858199  1.74000000  3.47768414  -1.23062633  0
0.86450582  2.01948189  2.40000000  3.85054373  -0.80817187  0
0.99855864  2.21649039  2.05000000  3.64268953  2.18170686  0
0.53411349  0.58148352  1.76000000  3.48773379  -0.21728556  0
0.71479337  3.20105546  1.73000000  3.47269161  -0.46591392  0
0.45219075  3.32498276  1.60000000  3.40979281  4.43788475  0
0.65170080  6.09570448  1.61000000  3.41449659  3.03182764  0
0.78713649  7.56111248  3.26000000  4.43782458  3.90407935  0
0.92253432  8.44224838  3.97000000  4.98272887  6.68349605  0
0.10590422  -0.66816462  1.63000000  3.42397240  1.65184022  0
0.25415439  -5.73430526  2.18000000  3.71740326  -1.97684436  0
0.80220403  3.92520968  2.99000000  4.24344047  0.36664325  0
0.98422893  -3.60906260  3.03000000  4.27171944  -3.98164508  0
0.51532083  -2.30635087  1.94800000  2.20496520  -2.66690006  1
0.64826177  -0.00224857  1.49500000  1.81719359  -3.01837669  1
0.94952884  1.10881092  1.27900000  1.64408288  -0.06395676  1
0.07729597  -4.21667550  1.26100000  1.63011918  -2.46275112  1
0.18542145  -2.54372015  1.49000000  1.81308233  0.90952240  1
0.39414447  0.32419470  1.80300000  2.07797414  2.64443697  1
0.53042403  3.18771496  1.34200000  1.69355588  2.47426921  1
0.65169625  1.30172788  2.00700000  2.25725863  -1.76210111  1
0.84864145  5.20639647  2.14800000  2.38349985  2.14636323  1
0.96617453  -0.69501452  1.51500000  1.83368278  -1.48856046  1
0.09659731  -2.78226277  1.43300000  1.76653801  -0.63904134  1
0.24687844  -2.90316471  2.03400000  2.28129865  0.85482049  1
0.27483191  -0.26613649  2.26200000  2.48672707  3.44703944  1
0.61318451  1.95954938  1.52100000  1.83864312  -0.49327460  1
0.73396206  5.84488111  1.94500000  2.20231527  2.10529851  1
0.16831525  -2.94708776  1.11500000  1.51999754  0.32700325  1
0.51532083  0.80940618  1.19300000  1.81730706  0.44885699  2
0.64826177  5.44750848  0.95900000  1.67303226  2.43138037  2
0.94952884  0.79356797  0.82300000  1.59896371  -0.37919971  2
0.07729597  -0.53291845  0.82300000  1.59896371  1.22100594  2
0.18542145  -5.00396310  0.90400000  1.64212421  -1.55072054  2
0.39414447  -2.17804825  1.08900000  1.75079323  0.14219402  2
0.53042403  0.36247201  0.85200000  1.61408176  -0.35097373  2
0.65169625  5.22448493  1.21300000  1.83049855  2.16065594  2
0.84864145  0.35115352  1.25900000  1.86129980  -2.70887971  2
0.96617453  0.17574254  0.93500000  1.65939174  -0.61780340  2
0.09659731  -3.35750572  0.88200000  1.63011654  -1.21428429  2
0.24687844  -3.99140765  1.08800000  1.75017140  -0.23342246  2
0.27483191  0.05962057  1.10000000  1.75765638  3.77279650  2
0.36797994  -4.64843780  1.62600000  2.12678911  -1.87552885  2
0.61318451  1.72230643  0.90100000  1.64047461  -0.73051755  2
0.73396206  1.74363816  1.04700000  1.72498259  -1.99594443  2
0.16831525  -2.40733070  0.64700000  1.51590400  0.86676030  2
0.34474433  -4.52214172  1.18000000  1.45921752  -1.40976769  3
0.95060228  2.24842067  1.37100000  1.61757744  1.10008241  3
0.52412731  -0.45801066  1.76500000  1.96268713  -1.02526545  3
0.58468955  0.94588534  1.38200000  1.62691112  -0.96082306  3
0.64370887  1.36764195  1.02500000  1.33698945  -1.58331796  3
0.93285909  2.51492195  1.28200000  1.54286739  0.97555369  3
0.36542192  -0.95929759  1.28800000  1.54785651  1.85380373  3
0.43310141  -0.95381514  1.07900000  1.37882442  0.58032968  3
0.63873424  4.66927763  1.53900000  1.76222495  1.79251268  3
0.72547852  2.97019102  1.40800000  1.64905421  -0.74395030  3
0.34474433  -2.00436140  0.76300000  1.33009941  1.10801262  4
0.95060228  0.59720099  0.79000000  1.34576946  -0.55113727  4
0.52412731  1.83076966  0.97300000  1.46072736  1.26351487  4
0.58468955  2.23666566  0.84000000  1.37571633  0.32995725  4
0.64370887  3.98842227  0.64800000  1.26763537  1.03746236  4
0.93285909  0.84970227  0.72600000  1.30922551  -0.68966599  4
0.36542192  -4.98751727  0.63700000  1.26204771  -2.17441595  4
0.43310141  -1.59203482  0.61700000  1.25207206  -0.05789001  4
0.63873424  3.04705795  0.91000000  1.41954057  0.17029299  4
0.72547852  3.60997134  0.78700000  1.34401058  -0.10416998  4
0.96099531  5.91523000  3.27190000  3.36698224  5.00250608  5
0.97706222  7.87456811  3.66450000  3.74963998  7.33395725  5
0.48294206  2.94517950  3.10730000  3.20726567  3.34803100  5
