# phase rv_planetc(m/s) eRV(m/s)  eRV_with_jitter(m/s)  residuals(m/s)   instrument
0.58896272  2.63565407  2.43000000  2.44045976  -0.45531632  0
0.03096955  0.07391282  4.91000000  4.91518503  1.20095727  0
0.46461212  -1.36858811  2.14000000  2.15186985  -0.08330400  0
0.68624052  5.24982301  2.81000000  2.81905017  -0.11723517  0
0.79691091  6.68563698  1.78000000  1.79425300  1.10846658  0
0.90685125  1.49959065  2.13000000  2.14192527  -1.72021314  0
0.12991764  -4.94293458  2.63000000  2.63966737  -0.69615791  0
0.24037786  -6.97649406  3.71000000  3.71685941  -1.15860458  0
0.35024077  -4.06521285  1.84000000  1.85379175  0.64496494  0
0.57064598  4.50821273  3.26000000  3.26780413  2.00512737  0
0.01155773  -2.58680513  2.46000000  2.47033274  -2.16387871  0
0.23035437  -4.57150296  1.95000000  1.96301906  1.21269003  0
0.33661123  -4.39308673  1.90000000  1.91335931  0.59346861  0
0.45263540  -2.31743764  1.82000000  1.83394216  -0.60838562  0
0.00610905  -0.05832292  2.61000000  2.61974118  0.16538144  0
0.10948992  -4.31159868  1.83000000  1.84386655  -0.61073513  0
0.44686594  -1.37618656  1.81000000  1.82401860  0.53369801  0
0.55724873  3.80645854  2.80000000  2.80908238  1.75479470  0
0.21853892  -3.90285933  3.33000000  3.33764046  1.81217730  0
0.30679870  -6.99815919  2.91000000  2.91874011  -1.53687705  0
0.31791552  -4.49908285  1.66000000  1.67527426  0.80676916  0
0.32645500  -5.49776781  2.93000000  2.93868063  -0.32892811  0
0.33808065  -5.14427966  1.91000000  1.92328985  -0.18579818  0
0.42551081  -2.98643484  1.54000000  1.55645233  -0.35704872  0
0.43401711  -2.68740563  1.65000000  1.66536598  -0.33965772  0
0.44505650  -3.68567259  1.72000000  1.73474605  -1.71330744  0
0.53584936  0.57071898  2.80000000  2.80908238  -0.73111022  0
0.54271856  1.37762485  2.78000000  2.78914751  -0.16812293  0
0.54941077  1.46367101  3.00000000  3.00847866  -0.31694582  0
0.55637952  3.93429506  2.59000000  2.59981612  1.91245543  0
0.64664144  6.51351988  2.74000000  2.74928060  1.87145288  0
0.08906861  -2.99943144  2.91000000  2.91874011  0.09483319  0
0.09837134  -2.73036270  1.98000000  1.99282308  0.64716320  0
0.18747179  -5.28162685  2.12000000  2.13198120  0.10285736  0
0.19904213  -6.09513154  2.86000000  2.86889244  -0.56279271  0
0.40901169  -4.77224113  2.95000000  2.95862195  -1.61868772  0
0.41914403  -5.06751523  2.48000000  2.49024975  -2.23220022  0
0.42899984  -3.40593030  2.76000000  2.76921358  -0.89120141  0
0.44058124  -4.28162670  3.95000000  3.95644333  -2.15583962  0
0.51727068  -1.53116521  2.30000000  2.31104821  -2.16244476  0
0.65381394  5.62899660  1.78000000  1.79425300  0.83285406  0
0.66564976  4.69965650  1.97000000  1.98288775  -0.32929964  0
0.74679699  7.39331174  1.74000000  1.75457797  1.56595496  0
0.84828633  5.24507648  2.40000000  2.41058994  0.49309950  0
0.85820851  3.73189565  2.05000000  2.06238790  -0.80057954  0
0.97186551  1.16874078  1.76000000  1.77441366  0.14380095  0
0.98523887  0.58111913  1.73000000  1.74466153  0.04135294  0
0.18785253  -5.34922126  1.60000000  1.61584153  0.04058603  0
0.20261965  -5.46257435  1.61000000  1.62574409  0.10959795  0
0.73076245  6.99235999  3.26000000  3.26780413  1.20634554  0
0.74078418  8.61828159  3.97000000  3.97641092  2.79951172  0
0.75435665  5.95824113  1.63000000  1.64555275  0.13188944  0
0.76532966  7.16618346  2.18000000  2.19165322  1.36466673  0
0.95392839  1.32798163  2.99000000  2.99850694  -0.33573970  0
0.96740131  -0.00708962  3.03000000  3.03839494  -1.19254354  0
0.11696453  -2.80660538  1.94800000  1.97226634  1.10157593  1
0.12680440  -5.03442156  1.49500000  1.52648469  -0.86653591  1
0.88927222  2.23917834  1.27900000  1.31566390  -1.49653644  1
0.89872915  4.79966414  1.26100000  1.29817237  1.33622655  1
0.90673226  3.04329164  1.49000000  1.52158815  -0.18013602  1
0.99619818  -0.56106896  1.80300000  1.82919094  -0.70024397  1
0.00628517  -0.10883465  1.34200000  1.37698747  0.12132073  1
0.01526137  -0.09932595  2.00700000  2.03056137  0.45875711  1
0.10385554  -4.44314820  2.14800000  2.17003099  -0.90397380  1
0.11255497  -2.47190971  1.51500000  1.54607746  1.31498365  1
0.12220846  -3.86639177  1.43300000  1.46581701  0.18211680  1
0.13333180  -4.95259291  2.03400000  2.05725217  -0.62115629  1
0.20941773  -6.18567196  2.26200000  2.28293112  -0.54558022  1
0.23446154  -6.32643320  1.52100000  1.55195731  -0.52564908  1
0.24340112  -5.58072652  1.94500000  1.96930330  0.24280231  1
0.34956749  -4.38246122  1.11500000  1.15687316  0.34219222  1
0.11696453  -2.80306051  1.19300000  1.23460371  1.10512080  2
0.12680440  -5.03087669  0.95900000  1.01028625  -0.86299104  2
0.88927222  2.24272321  0.82300000  0.88222804  -1.49299157  2
0.89872915  4.80320901  0.82300000  0.88222804  1.33977142  2
0.90673226  3.04683651  0.90400000  0.95823448  -0.17659115  2
0.99619818  -0.55752409  1.08900000  1.13442422  -0.69669910  2
0.00628517  -0.10528978  0.85200000  0.90934114  0.12486559  2
0.01526137  -0.09578108  1.21300000  1.25394031  0.46230198  2
0.10385554  -4.43960333  1.25900000  1.29849078  -0.90042893  2
0.11255497  -2.46836484  0.93500000  0.98753345  1.31852851  2
0.12220846  -3.86284690  0.88200000  0.93750803  0.18566167  2
0.13333180  -4.94904804  1.08800000  1.13346430  -0.61761142  2
0.20941773  -6.18212709  1.10000000  1.14498791  -0.54203535  2
0.21631226  -5.26118481  1.62600000  1.65676592  0.43728001  2
0.23446154  -6.32288833  0.90100000  0.95540479  -0.52210421  2
0.24340112  -5.57718165  1.04700000  1.09416923  0.24634718  2
0.34956749  -4.37891635  0.64700000  0.72083723  0.34573709  2
0.85295608  4.45095079  1.18000000  1.21982212  -0.19994525  3
0.41591808  -2.75108275  1.37100000  1.40542058  0.18682637  3
0.05050379  -1.48350201  1.76500000  1.79186802  0.33522837  3
0.49908780  -0.03976179  1.38200000  1.41615324  -0.00643588  3
0.39165898  -3.91086567  1.02500000  1.07060310  -0.24269332  3
0.48707788  0.11404627  1.28200000  1.31874562  0.58667641  3
0.59311174  1.97730919  1.28800000  1.32457918  -1.24145887  3
0.59812116  3.81386754  1.07900000  1.12241124  0.44377642  3
0.61334147  3.75430809  1.53900000  1.56974106  -0.05446469  3
0.61976201  4.36716327  1.40800000  1.44153737  0.38355410  3
0.85295608  4.46910053  0.76300000  0.85510418  -0.18179552  4
0.41591808  -2.73293302  0.79000000  0.87928048  0.20497611  4
0.05050379  -1.46535227  0.97300000  1.04678707  0.35337810  4
0.49908780  -0.02161205  0.84000000  0.92446426  0.01171386  4
0.39165898  -3.89271594  0.64800000  0.75427990  -0.22454358  4
0.48707788  0.13219601  0.72600000  0.82225918  0.60482615  4
0.59311174  1.99545892  0.63700000  0.74485110  -1.22330914  4
0.59812116  3.83201727  0.61700000  0.72782083  0.46192616  4
0.61334147  3.77245782  0.91000000  0.98850097  -0.03631496  4
0.61976201  4.38531300  0.78700000  0.87658608  0.40170383  4
0.15458337  -3.68219156  3.27190000  3.29135004  1.12990421  5
0.15577259  -3.32146808  3.66450000  3.68187666  1.51506666  5
0.48928383  -0.56460546  3.10730000  3.12777377  -0.17249122  5
0.49047571  -0.91009324  3.17350000  3.19354939  -0.56153937  5
0.49167312  -1.25752695  3.15310000  3.17327828  -0.95275527  5
0.80860051  6.38766816  3.89150000  3.90786741  0.94978849  5
