9022.67440000 0.58541468 0.32173038 0.90714506 6.83710907
9022.78727541 3.22024550 0.37812927 3.59837477 6.83883611
9022.90015082 2.56375286 0.43846973 3.00222259 6.84033863
9023.01302623 -0.71308035 0.50240259 -0.21067776 6.84168992
9023.12590164 -3.26109395 0.56952532 -2.69156862 6.84295178
9023.23877705 -2.47603402 0.63938303 -1.83665099 6.84417295
9023.35165246 0.83971149 0.71147008 1.55118157 6.84538822
9023.46452787 3.29721122 0.78523258 4.08244379 6.84661822
9023.57740328 2.38472296 0.86007160 3.24479456 6.84786995
9023.69027869 -0.96512438 0.93534723 -0.02977715 6.84913777
9023.80315410 -3.32854490 1.01038338 -2.31816153 6.85040508
9023.91602951 -2.28995216 1.08447333 -1.20547883 6.85164632
9024.02890492 1.08913707 1.15688606 2.24602313 6.85282928
9024.14178033 3.35504956 1.22687321 4.58192277 6.85391761
9024.25465574 2.19185910 1.29367664 3.48553574 6.85487337
9024.36753115 -1.21156965 1.35653647 0.14496683 6.85565946
9024.48040656 -3.37668672 1.41469966 -1.96198705 6.85624192
9024.59328197 -2.09058610 1.46742874 -0.62315736 6.85659190
9024.70615738 1.33224449 1.51401082 2.84625531 6.85668724
9024.81903279 3.39342500 1.55376664 4.94719164 6.85651365
9024.93190820 1.98628010 1.58605951 3.57233961 6.85606548
9025.04478361 -1.45098651 1.61030402 0.15931751 6.85534591
9025.15765902 -3.40524012 1.62597435 -1.77926576 6.85436683
9025.27053443 -1.87909241 1.63261214 -0.24648026 6.85314815
9025.38340984 1.56762345 1.62983353 3.19745698 6.85171686
9025.49628525 3.41211493 1.61733554 5.02945047 6.85010572
9025.60916067 1.76917853 1.59490142 3.36407995 6.84835166
9025.72203608 -1.68198609 1.56240498 -0.11958111 6.84649414
9025.83491149 -3.41403946 1.51981379 -1.89422567 6.84457328
9025.94778690 -1.65669795 1.46719113 -0.18950681 6.84262804
9026.06066231 1.79390851 1.40469666 3.19860517 6.84069447
9026.17353772 3.41101092 1.33258578 4.74359670 6.83880400
9026.28641313 1.54181383 1.25120768 2.79302151 6.83698200
9026.39928854 -1.90322834 1.16100207 -0.74222627 6.83524649
9026.51216395 -3.40303370 1.06249465 -2.34053905 6.83360713
9026.62503936 -1.42469286 0.95629137 -0.46840148 6.83206448
9026.73791477 2.00978697 0.84307165 2.85285862 6.83060955
9026.85079018 3.39011937 0.72358051 4.11369988 6.82922365
9026.96366559 1.30550495 0.59861994 1.90412489 6.82787850
9027.07654100 -2.11342981 0.46903953 -1.64439028 6.82653665
9027.18941641 -3.37228668 0.33572659 -3.03656009 6.82515203
9027.30229182 -1.18442302 0.19959584 -0.98482718 6.82367082
9027.41516723 2.21400650 0.06157902 2.27558552 6.82203238
9027.52804264 3.34956149 -0.07738558 3.27217591 6.82017031
9027.64091805 1.06162273 -0.21636334 0.84525939 6.81801360
9027.75379346 -2.31137112 -0.35443328 -2.66580440 6.81548771
9027.86666887 -3.32197677 -0.49069737 -3.81267414 6.81251567
9027.97954428 -0.93728225 -0.62428935 -1.56157160 6.80901904
9028.09241969 2.40538242 -0.75438264 1.65099977 6.80491874
9028.20529510 3.28957254 -0.88019742 2.40937513 6.80013573
9028.31817051 0.81158196 -1.00100670 -0.18942473 6.79459143
9028.43104592 -2.49590399 -1.11614142 -3.61204541 6.78820801
9028.54392133 -3.25239582 -1.22499441 -4.47739023 6.78090837
9028.65679674 -0.68470424 -1.32702332 -2.01172756 6.77261600
9028.76967215 2.58280452 -1.42175246 1.16105206 6.76325451
9028.88254756 3.21050054 -1.50877364 1.70172690 6.75274718
9028.99542297 0.55683314 -1.58774599 -1.03091284 6.74101618
9029.10829838 -2.66595793 -1.65839497 -4.32435290 6.72798190
9029.22117379 -3.16394747 -1.72051049 -4.88445796 6.71356211
9029.33404920 -0.42815420 -1.77394442 -2.20209862 6.69767125
9029.44692461 2.74524358 -1.81860744 0.92663614 6.68021978
9029.55980002 3.11280417 -1.85446552 1.25833866 6.66111370
9029.67267543 0.29885409 -1.88153595 -1.58268186 6.64025427
9029.78555084 -2.82054645 -1.89988331 -4.72042976 6.61753805
9029.89842625 -3.05714483 -1.90961518 -4.96676001 6.59285729
9030.01130166 -0.16912041 -1.91087799 -2.07999840 6.56610059
9030.12417707 2.89175728 -1.90385294 0.98790434 6.53715416
9030.23705248 2.99705019 -1.88875210 1.10829810 6.50590343
9030.34992789 0.03914137 -1.86581484 -1.82667347 6.47223518
9030.46280330 -2.95877276 -1.83530456 -4.79407732 6.43604022
9030.57567871 -2.93260745 -1.79750578 -4.73011324 6.39721659
9030.68855412 0.09089446 -1.75272172 -1.66182726 6.35567327
9030.80142953 3.02149567 -1.70127213 1.32022355 6.31133447
9030.91430494 2.86391010 -1.64349168 1.22041842 6.26414437
9031.02718035 -0.22079842 -1.57972866 -1.80052708 6.21407233
9031.14005576 -3.07983501 -1.51034394 -4.59017894 6.16111851
9031.25293118 -2.79105780 -1.43571034 -4.22676814 6.10531967
9031.36580659 0.35038204 -1.35621218 -1.00583014 6.04675533
9031.47868200 3.13370613 -1.27224495 1.86146119 5.98555374
9031.59155741 2.71415625 -1.18421511 1.52994114 5.92189776
9031.70443282 -0.47945734 -1.09253993 -1.57199727 5.85603033
9031.81730823 -3.18303090 -0.99764725 -4.18067815 5.78825918
9031.93018364 -2.63331701 -0.89997513 -3.53329214 5.71896055
9032.04305905 0.60783704 -0.79997133 -0.19213429 5.64858152
9032.15593446 3.22773773 -0.69809256 2.52964517 5.57764055
9032.26880987 2.54865736 -0.59480351 1.95385386 5.50672579
9032.38168528 -0.73533489 -0.49057553 -1.22591042 5.43649076
9032.49456069 -3.26776178 -0.38588503 -3.65364681 5.36764701
9032.60743610 -2.46030014 -0.28121157 -2.74151171 5.30095333
9032.72031151 0.86176592 -0.17703566 0.68473026 5.23720141
