 9525.86479500   0.00007183  0.00104484  MXR 2021 
 9529.92015500   -0.00002736  0.00092226  MXR 2021 
 9537.98931800   -0.00037517  0.00075157  MXR 2021 
 9538.85193900   0.00049078  0.00081978  MXR 2021 
 9539.81052300   -0.00118138  0.00074211  MXR 2021 
 9539.85581000   0.00052211  0.00072502  MXR 2021 
 9539.99340700   0.00008492  0.00098644  MXR 2021 
 9540.05145100   0.00054856  0.00087426  MXR 2021 
 9119.98960300   0.00094234  0.00329492  IRD 
 9120.00035400   0.00132187  0.00368506  IRD 
 9123.01541500   0.00013331  0.00313153  IRD 
 9123.02619000   -0.00025242  0.00319722  IRD 
 9123.03701500   -0.00064034  0.00317698  IRD 
 9153.02322600   0.00062900  0.00391087  IRD 
 9153.03398700   0.00048497  0.00364330  IRD 
 9156.94231400   -0.00010856  0.00382381  IRD 
 9156.95302500   0.00003253  0.00384093  IRD 
 9157.02692200   0.00007462  0.00386361  IRD 
 9157.03760300   -0.00005229  0.00383157  IRD 
 9188.86894200   0.00067947  0.00375369  IRD 
 9188.87962500   0.00099611  0.00513394  IRD 
 9188.95689200   -0.00000374  0.00308529  IRD 
 9188.97109800   0.00048390  0.00347780  IRD 
 9188.98530600   0.00095323  0.00307795  IRD 
 9189.79770700   -0.00034019  0.00320556  IRD 
 9189.80840100   -0.00037624  0.00320129  IRD 
 9189.86777100   -0.00112278  0.00314988  IRD 
 9189.87845300   -0.00133939  0.00310722  IRD 
 9242.89031000   0.00046532  0.00411929  IRD 
 9242.90098900   0.00027152  0.00409619  IRD 
 9242.91167100   0.00010513  0.00409629  IRD 
 9242.92235000   -0.00003183  0.00425151  IRD 
 9242.93303400   -0.00013780  0.00378770  IRD 
 9242.94373200   -0.00021145  0.00405588  IRD 
 9244.83737200   -0.00008633  0.00400591  IRD 
 9244.84805100   -0.00037729  0.00379914  IRD 
 9244.85874800   -0.00065683  0.00378392  IRD 
 9244.92806500   0.00079739  0.00378074  IRD 
 9244.93874900   0.00069465  0.00382391  IRD 
 9247.74093000   -0.00104923  0.00490015  IRD 
 9247.74949800   -0.00084401  0.00461162  IRD 
 9247.75806500   -0.00062514  0.00470070  IRD 
 9247.76664900   -0.00039354  0.00530496  IRD 
