# phase rv_planetb(m/s) eRV(m/s)  eRV_with_jitter(m/s)  residuals(m/s)   instrument
0.76695764  3.70052079  2.43000000  2.44029351  0.30573160  0
0.73865970  4.03953052  4.91000000  4.91510249  0.63417652  0
0.61821550  1.59182476  2.14000000  2.15168131  -0.71668049  0
0.61251022  1.98787245  2.81000000  2.81890625  -0.22900387  0
0.10771478  -0.75400255  1.78000000  1.79402688  1.38364868  0
0.59305592  0.82007706  2.13000000  2.14173585  -1.06367774  0
0.60677858  1.06891694  2.63000000  2.63951367  -1.05304074  0
0.09914368  -4.07930995  3.71000000  3.71675025  -2.08804530  0
0.58343870  1.66056686  1.84000000  1.85357288  -0.04780199  0
0.07163702  0.03496575  3.26000000  3.26767998  1.51966321  0
0.02854395  -2.32513256  2.46000000  2.47016850  -1.71680203  0
0.98458056  1.23990531  1.95000000  1.96281238  0.90895488  0
0.42015627  -1.19497497  1.90000000  1.91314726  0.44744473  0
0.98769257  -0.04345075  1.82000000  1.83372093  -0.30789824  0
0.46535928  -0.50066090  2.61000000  2.61958631  0.23725415  0
0.86207911  1.81743869  1.83000000  1.84364651  -0.78494692  0
0.42017398  -0.96560956  1.81000000  1.82379616  0.67646933  0
0.91149295  3.32199826  2.80000000  2.80893796  1.51917866  0
0.84580723  4.51823247  3.33000000  3.33751890  1.70390066  0
0.03823474  -2.39079965  2.91000000  2.91860111  -1.57915218  0
0.18842770  -2.37753385  1.66000000  1.67503207  0.78395798  0
0.30379980  -3.55278212  2.93000000  2.93854257  -0.33169140  0
0.46086727  -0.98624442  1.91000000  1.92307890  -0.15456458  0
0.64208635  2.53011079  1.54000000  1.55619165  -0.12834534  0
0.75701011  3.31159451  1.65000000  1.66512235  -0.09919473  0
0.90615696  0.43252228  1.72000000  1.73451216  -1.46646365  0
0.13280754  -3.09487019  2.80000000  2.80893796  -0.56574344  0
0.22561334  -3.39357690  2.78000000  2.78900205  -0.01961120  0
0.31602801  -3.30811218  3.00000000  3.00834380  -0.18338013  0
0.41017882  0.20525603  2.59000000  2.59966006  2.03194612  0
0.62965600  4.24494897  2.74000000  2.74913303  1.76172637  0
0.60703700  2.21907156  2.91000000  2.91860111  0.09274279  0
0.73272086  4.05630202  1.98000000  1.99261949  0.66240682  0
0.93650624  1.64050953  2.12000000  2.13179090  0.31370492  0
0.09282648  -2.20617729  2.86000000  2.86875102  -0.32649364  0
0.92960539  0.46460781  2.95000000  2.95848482  -0.99730114  0
0.06649768  -3.01255314  2.48000000  2.49008683  -1.62785869  0
0.19965383  -3.54957481  2.76000000  2.76906707  -0.30511473  0
0.35612352  -4.27292692  3.95000000  3.95634079  -1.58970099  0
0.39223078  -3.98590210  2.30000000  2.31087266  -1.84624720  0
0.23698892  -2.84960026  1.78000000  1.79402688  0.55301244  0
0.39689585  -2.70017550  1.97000000  1.98268314  -0.63940988  0
0.49322975  1.05439379  1.74000000  1.75434673  1.20025604  0
0.86439436  2.98540009  2.40000000  2.41042163  0.41545030  0
0.99844718  -0.81327446  2.05000000  2.06219117  -0.84725941  0
0.53400209  1.10198332  1.76000000  1.77418501  0.37879170  0
0.71468198  3.61605604  1.73000000  1.74442897  0.28585101  0
0.45207948  -1.16574668  1.60000000  1.61559043  -0.15261133  0
0.65158953  2.68710472  1.61000000  1.62549452  -0.09444994  0
0.78702552  4.07309360  3.26000000  3.26767998  0.75083904  0
0.92242335  3.93544229  3.97000000  3.97630890  2.33585358  0
0.10579327  -2.44796922  1.63000000  1.64530618  -0.34256789  0
0.25404344  -2.52517829  2.18000000  2.19146810  0.88780711  0
0.80209319  2.64198192  2.99000000  2.99837163  -0.59105037  0
0.98411809  -1.09220266  3.03000000  3.03826142  -1.43298737  0
0.51521064  1.46493554  1.94800000  1.97356760  1.13979938  1
0.64815159  1.88189241  1.49500000  1.52816559  -0.85626399  1
0.94941909  -0.28174528  1.27900000  1.31761378  -1.34921385  1
0.07718622  -0.12499296  1.26100000  1.30014848  1.46602463  1
0.18531171  -3.19953433  1.49000000  1.52327445  -0.06386351  1
0.39403477  -2.80048049  1.80300000  1.83059391  -0.69113962  1
0.53031434  0.77218529  1.34200000  1.37885063  0.12646849  1
0.65158656  3.24196515  2.00700000  2.03182530  0.46043428  1
0.84853181  1.83657142  2.14800000  2.17121373  -0.94424038  1
0.96606491  1.99275603  1.51500000  1.54773708  1.26967496  1
0.09648769  -1.81390502  1.43300000  1.46756740  0.13086377  1
0.24676883  -4.08849285  2.03400000  2.05849971  -0.67513943  1
0.27472234  -3.95980279  2.26200000  2.28405540  -0.58673853  1
0.61307495  1.67552448  1.52100000  1.55361065  -0.55060912  1
